DEPT,SUBJECT,TERMDESC,CRN,COURSE,TITLE,MEET1,INSTR,WHERE1,WHERE2,MAXENRL,CREDS,DAY1,DAY2,BEGINTIME1,ENDTIME1,BEGINTIME2,ENDTIME2,rptWHERE,rptDAYS,rptTIME
E&ES,Geology,Spring 2024,34859,GEOL 4092-04,Senior Thesis,D,"Harrison, James (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34860,GEOL 4092-05,Senior Thesis,D,"Heizler, Matthew (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34861,GEOL 4092-06,Senior Thesis,D,"Hurtig, Nicole (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34864,GEOL 4092-08,Senior Thesis,D,"Leary, Kate (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34866,GEOL 4092-09,Senior Thesis,D,"Leary, Ryan (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34867,GEOL 4092-10,Senior Thesis,D,"McIntosh, William (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34869,GEOL 4092-11,Senior Thesis,D,"McLemore, Virginia (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34870,GEOL 4092-12,Senior Thesis,D,"Miller, Phillip (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34872,GEOL 4092-13,Senior Thesis,D,"Naliboff, John (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34874,GEOL 4092-14,Senior Thesis,D,"Person, Mark (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34875,GEOL 4092-15,Senior Thesis,D,"Rinehart, Alex (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34876,GEOL 4092-16,Senior Thesis,D,"Prush, Veronica (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34877,GEOL 4092-17,Senior Thesis,D,"Spinelli, Glenn (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34879,GEOL 4092-18,Senior Thesis,D,"Van Wijk, Jolante (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34881,GEOL 4092-19,Senior Thesis,D,"Waters, Laura (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34882,GEOL 4092-20,Senior Thesis,D,"Zimmerer, Matthew (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34884,GEOL 4092-21,Senior Thesis,D,"Jones, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35285,GEOL 4092-22,Senior Thesis,D,"Tsosie, Ranalda (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35388,GEOL 4092-23,Senior Thesis,D,"Coyte, Rachel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35389,GEOL 4092-24,Senior Thesis,D,"Portner, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35360,GEOL 4093-01,Seminar,S,"Cadol, Daniel (P)",MSEC 101, ,10,1,R,,1600,1700,,,MSEC 101,R,1600-1700
E&ES,Geology,Spring 2024,34883,GEOL 5000-01,Directed Research,D,"Jones, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34885,GEOL 5000-02,Directed Research,D,"Leary, Kate (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34886,GEOL 5000-03,Directed Research,D,"Gysi, Alexander (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34887,GEOL 5000-04,Directed Research,D,"Chavez, William (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34889,GEOL 5000-05,Directed Research,D,"Prush, Veronica (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34890,GEOL 5000-06,Directed Research,D,"Harrison, James (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34892,GEOL 5000-07,Directed Research,D,"Heizler, Matthew (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34893,GEOL 5000-08,Directed Research,D,"Hurtig, Nicole (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34896,GEOL 5000-09,Directed Research,D,"Rinehart, Alex (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34898,GEOL 5000-10,Directed Research,D,"Lueth, Virgil (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34900,GEOL 5000-11,Directed Research,D,"Naliboff, John (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34901,GEOL 5000-12,Directed Research,D,"McLemore, Virginia (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34903,GEOL 5000-13,Directed Research,D,"Spinelli, Glenn (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34904,GEOL 5000-14,Directed Research,D,"Van Wijk, Jolante (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34905,GEOL 5000-15,Directed Research,D,"Leary, Ryan (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34907,GEOL 5000-16,Directed Research,D,"Zimmerer, Matthew (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34918,GEOL 5000-17,Directed Research,D,"Naliboff, John (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34946,GEOL 5000-18,Directed Research,D,"Tsosie, Ranalda (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34947,GEOL 5000-19,Directed Research,D,"Coyte, Rachel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35390,GEOL 5000-20,Directed Research,D,"Portner, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35793,GEOL 5000-21,Directed Research,D,"Waters, Laura (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35879,GEOL 5000-22,Directed Research,D,"Hobbs, Kevin (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35350,GEOL 5012-01,Geographic Information Systems,L,"Leonard, Joel (P)",SPEARE 23, ,10,3,MW,,1200,1250,,,SPEARE 23,MW,1200-1250
E&ES,Geology,Spring 2024,35354,GEOL 5012-01D,Geographic Information Systems,L,"Leonard, Joel (P)",WEB-V , ,10,3,MW,,1300,1350,,,WEB-V ,MW,1300-1350
E&ES,Geology,Spring 2024,35391,GEOL 5012L-01,Geographic Info. Systems Lab,B,"Leonard, Joel (P)",SPEARE 23, ,10,0,F,,1400,1650,,,SPEARE 23,F,1400-1650
E&ES,Geology,Spring 2024,35392,GEOL 5012L-01D,Geographic Info. Systems Lab,B,"Leonard, Joel (P)", , ,10,0,F,,1400,1650,,, ,F,1400-1650
E&ES,Geology,Spring 2024,35371,GEOL 5048-01,Crustal Fluids,L,"Hurtig, Nicole (P)",MSEC 253, ,15,3,M,,1000,1250,,,MSEC 253,M,1000-1250
E&ES,Geology,Spring 2024,34835,GEOL 5089-01,Geochron & Thermochron,L,"Prush, Veronica (P)",BUREAU 111A, ,10,3,MWF,,800,850,,,BUREAU 111A,MWF,0800-0850
E&ES,Geology,Spring 2024,34924,GEOL 5091-01,Thesis,T,"Rinehart, Alex (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34926,GEOL 5091-02,Thesis,T,"Leary, Kate (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34928,GEOL 5091-03,Thesis,T,"Prush, Veronica (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34937,GEOL 5091-04,Thesis,T,"Gysi, Alexander (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34941,GEOL 5091-05,Thesis,T,"Chavez, William (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34944,GEOL 5091-06,Thesis,T,"Harrison, James (P)", , ,0,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34950,GEOL 5091-07,Thesis,T,"Heizler, Matthew (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34951,GEOL 5091-08,Thesis,T,"Hurtig, Nicole (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34952,GEOL 5091-09,Thesis,T,"Waters, Laura (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34953,GEOL 5091-10,Thesis,T,"Lueth, Virgil (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34954,GEOL 5091-11,Thesis,T,"McLemore, Virginia (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34955,GEOL 5091-12,Thesis,T,"Spinelli, Glenn (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34956,GEOL 5091-13,Thesis,T,"Van Wijk, Jolante (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34957,GEOL 5091-14,Thesis,T,"Naliboff, John (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34958,GEOL 5091-15,Thesis,T,"Leary, Ryan (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34961,GEOL 5091-16,Thesis,T,"Zimmerer, Matthew (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34962,GEOL 5091-17,Thesis,T,"Jones, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34972,GEOL 5091-18,Thesis,T,"Tsosie, Ranalda (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35277,GEOL 5091-19,Thesis,T,"Coyte, Rachel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35736,GEOL 5091-20,Thesis,T,"Portner, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35880,GEOL 5091-21,Thesis,T,"Hobbs, Kevin (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35357,GEOL 5092-01,Graduate Seminar,S,"Leonard, Joel (P)",MSEC 101, ,10,1,M,,1300,1350,,,MSEC 101,M,1300-1350
E&ES,Geology,Spring 2024,34970,GEOL 5093-01,Seminar,S,"Cadol, Daniel (P)",MSEC 101, ,10,1,R,,1600,1700,,,MSEC 101,R,1600-1700
E&ES,Geology,Spring 2024,34978,GEOL 5095-02,Dissertation,P,"Leary, Kate (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34981,GEOL 5095-03,Dissertation,P,"Gysi, Alexander (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34983,GEOL 5095-04,Dissertation,P,"Harrison, James (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34984,GEOL 5095-05,Dissertation,P,"Heizler, Matthew (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34986,GEOL 5095-06,Dissertation,P,"Hurtig, Nicole (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34992,GEOL 5095-07,Dissertation,P,"Lueth, Virgil (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34994,GEOL 5095-08,Dissertation,P,"McLemore, Virginia (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34996,GEOL 5095-09,Dissertation,P,"Prush, Veronica (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,34997,GEOL 5095-10,Dissertation,P,"Rinehart, Alex (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35000,GEOL 5095-11,Dissertation,P,"Spinelli, Glenn (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35002,GEOL 5095-12,Dissertation,P,"Van Wijk, Jolante (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35004,GEOL 5095-13,Dissertation,P,"Waters, Laura (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35006,GEOL 5095-14,Dissertation,P,"Leary, Ryan (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35007,GEOL 5095-15,Dissertation,P,"Jones, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35008,GEOL 5095-16,Dissertation,P,"Zimmerer, Matthew (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35009,GEOL 5095-17,Dissertation,P,"Naliboff, John (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35010,GEOL 5095-18,Dissertation,P,"Tsosie, Ranalda (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35011,GEOL 5095-19,Dissertation,P,"Coyte, Rachel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geology,Spring 2024,35407,GEOL 5095-20,Dissertation,P,"Portner, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34863,GEOP 5000-01,Directed Research,D,"Balch, Robert (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34865,GEOP 5000-02,Directed Research,D,"Bilek, Susan (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34868,GEOP 5000-03,Directed Research,D,"Spinelli, Glenn (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34871,GEOP 5000-04,Directed Research,D,"Van Wijk, Jolante (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34873,GEOP 5000-05,Directed Research,D,"Naliboff, John (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34878,GEOP 5000-06,Directed Research,D,"Rinehart, Alex (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34880,GEOP 5000-07,Directed Research,D,"Prush, Veronica (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,35737,GEOP 5000-08,Directed Research,D,"Portner, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,35886,GEOP 5000-09,Directed Research,D,"Spinelli, Glenn (P)", , ,1,4,,,,,,, ,,
E&ES,Geophysics,Spring 2024,35395,GEOP 5005-01,Analy. of Time Series & Spat.,D,"Rinehart, Alex (P)",WEIR 202, ,15,3,MWF,,1100,1150,,,WEIR 202,MWF,1100-1150
E&ES,Geophysics,Spring 2024,35396,GEOP 5005-01D,Analy. of Time Series & Spat.,D,"Rinehart, Alex (P)",WEB-V WEB-V, ,15,3,MWF,,1100,1150,,,WEB-V WEB-V,MWF,1100-1150
E&ES,Geophysics,Spring 2024,35398,GEOP 5070-01,Earthquake Seismology,L,"Bilek, Susan (P)",MSEC 195, ,15,3,TR,,1230,1345,,,MSEC 195,TR,1230-1345
E&ES,Geophysics,Spring 2024,34842,GEOP 5089-01,Marine Hydrogeology,L,"Spinelli, Glenn (P)",JONESA 102, ,15,3,TR,,1100,1215,,,JONESA 102,TR,1100-1215
E&ES,Geophysics,Spring 2024,34891,GEOP 5091-01,Thesis,T,"Balch, Robert (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34894,GEOP 5091-02,Thesis,T,"Bilek, Susan (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34895,GEOP 5091-03,Thesis,T,"Spinelli, Glenn (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34897,GEOP 5091-04,Thesis,T,"Van Wijk, Jolante (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34899,GEOP 5091-05,Thesis,T,"Naliboff, John (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34902,GEOP 5091-06,Thesis,T,"Rinehart, Alex (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34914,GEOP 5091-07,Thesis,T,"Prush, Veronica (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,35738,GEOP 5091-08,Thesis,T,"Portner, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,35358,GEOP 5092-01,Graduate Seminar,S,"Leonard, Joel (P)",MSEC 101, ,10,1,M,,1300,1350,,,MSEC 101,M,1300-1350
E&ES,Geophysics,Spring 2024,34906,GEOP 5093-01,Seminar,S,"Cadol, Daniel (P)",MSEC 101, ,10,1,R,,1600,1700,,,MSEC 101,R,1600-1700
E&ES,Geophysics,Spring 2024,34908,GEOP 5095-01,Dissertation,P,"Balch, Robert (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34909,GEOP 5095-02,Dissertation,P,"Bilek, Susan (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34910,GEOP 5095-03,Dissertation,P,"Spinelli, Glenn (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34911,GEOP 5095-04,Dissertation,P,"Van Wijk, Jolante (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34912,GEOP 5095-05,Dissertation,P,"Naliboff, John (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,35400,GEOP 5095-06,Dissertation,P,"Rinehart, Alex (P)", , ,0,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,35401,GEOP 5095-07,Dissertation,P,"Prush, Veronica (P)", , ,10,Variable,,,,,,, ,,
E&ES,Geophysics,Spring 2024,34916,GEOP 5095-08,Dissertation,P,"Portner, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,34959,HYDR 5000-01,Directed Research,D,"Jones, Daniel (P)", , ,10,Variable,,,2000,2050,,, ,,2000-2050
E&ES,Hydrology,Spring 2024,34960,HYDR 5000-02,Directed Research,D,"Cadol, Daniel (P)", , ,10,Variable,,,800,850,,, ,,0800-0850
E&ES,Hydrology,Spring 2024,34963,HYDR 5000-03,Directed Research,D,"Leary, Kate (P)", , ,10,Variable,,,800,850,,, ,,0800-0850
E&ES,Hydrology,Spring 2024,34964,HYDR 5000-04,Directed Research,D,"Rinehart, Alex (P)", , ,10,Variable,,,800,850,,, ,,0800-0850
E&ES,Hydrology,Spring 2024,34965,HYDR 5000-05,Directed Research,D,"Coyte, Rachel (P)", , ,10,Variable,,,800,850,,, ,,0800-0850
E&ES,Hydrology,Spring 2024,34966,HYDR 5000-06,Directed Research,D,"Person, Mark (P)", , ,10,Variable,,,800,850,,, ,,0800-0850
E&ES,Hydrology,Spring 2024,34967,HYDR 5000-07,Directed Research,D,"Phillips, Fred (P)", , ,10,Variable,,,800,850,,, ,,0800-0850
E&ES,Hydrology,Spring 2024,34968,HYDR 5000-08,Directed Research,D,, , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,35402,HYDR 5008-01, Flow/Transport in Hydro Syste,L,"Cadol, Daniel (P)",BUREAU 111A, ,20,4,TR,,800,915,,,BUREAU 111A,TR,0800-0915
E&ES,Hydrology,Spring 2024,35403,HYDR 5008-01D, Flow/Transport in Hydro Syste,L,"Cadol, Daniel (P)",WEB-V WEB-V, ,20,4,TR,,800,915,,,WEB-V WEB-V,TR,0800-0915
E&ES,Hydrology,Spring 2024,35404,HYDR 5011-01,Groundwater Hydrology,L,"Person, Mark (P)",BUREAU 111A, ,16,3,TR,,930,1045,,,BUREAU 111A,TR,0930-1045
E&ES,Hydrology,Spring 2024,35405,HYDR 5011-01D,Groundwater Hydrology,L,"Person, Mark (P)",WEB-V , ,20,3,TR,,930,1045,,,WEB-V ,TR,0930-1045
E&ES,Hydrology,Spring 2024,34975,HYDR 5091-01,Thesis,T,"Cadol, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,34977,HYDR 5091-02,Thesis,T,"Jones, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,34979,HYDR 5091-03,Thesis,T,"Person, Mark (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,34980,HYDR 5091-04,Thesis,T,"Phillips, Fred (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,34982,HYDR 5091-05,Thesis,T,"Spinelli, Glenn (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,34985,HYDR 5091-06,Thesis,T,"Wilson, John (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,34987,HYDR 5091-07,Thesis,T,"Rinehart, Alex (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,34988,HYDR 5091-08,Thesis,T,"Coyte, Rachel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,35221,HYDR 5091-09,Thesis,T,, , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,35359,HYDR 5092-01,Graduate Seminar,S,"Leonard, Joel (P)",MSEC 101, ,10,1,M,,1300,1350,,,MSEC 101,M,1300-1350
E&ES,Hydrology,Spring 2024,34989,HYDR 5093-01,Seminar,S,"Cadol, Daniel (P)",MSEC 101, ,10,1,R,,1600,1700,,,MSEC 101,R,1600-1700
E&ES,Hydrology,Spring 2024,34991,HYDR 5095-01,Dissertation,P,"Cadol, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,34993,HYDR 5095-02,Dissertation,P,"Leary, Kate (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,34995,HYDR 5095-03,Dissertation,P,"Jones, Daniel (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,34998,HYDR 5095-04,Dissertation,P,"Person, Mark (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,34999,HYDR 5095-05,Dissertation,P,"Phillips, Fred (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,35001,HYDR 5095-06,Dissertation,P,"Spinelli, Glenn (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,35003,HYDR 5095-07,Dissertation,P,"Wilson, John (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,35005,HYDR 5095-08,Dissertation,P,"Rinehart, Alex (P)", , ,10,Variable,,,,,,, ,,
E&ES,Hydrology,Spring 2024,35739,HYDR 5095-09,Dissertation,P,"Coyte, Rachel (P)", , ,10,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,35724,EE 161-01,Basic Electronics Laboratory I,L,"Pauli, Christopher (P)",WORKC 189, ,16,1,W,,1400,1650,,,WORKC 189,W,1400-1650
EE,Electrical Engineering,Spring 2024,35725,EE 161-02,Basic Electronics Laboratory I,L,"Pauli, Christopher (P)",WORKC 189, ,16,1,R,,1400,1630,,,WORKC 189,R,1400-1630
EE,Electrical Engineering,Spring 2024,35726,EE 212-01,Circuits & Signals II,L,"Senay, Seda (P)",WORKC 109, ,30,3,MWF,,900,950,,,WORKC 109,MWF,0900-0950
EE,Electrical Engineering,Spring 2024,35727,EE 252-01,Digital Electronics,L,"Roy, Krishna (P)",WORKC 113, ,30,3,MWF,,1000,1050,,,WORKC 113,MWF,1000-1050
EE,Electrical Engineering,Spring 2024,35553,EE 3032-01,Electricity and Magnetism,L,"Jorgensen, Anders (P)",WORKC 113, ,30,3,MWF,,1100,1150,,,WORKC 113,MWF,1100-1150
EE,Electrical Engineering,Spring 2024,35554,EE 3062-01,Mixed Electronics Lab II,L,"Shao, Sihua (P)",WORKC 116, ,30,1,F,,1400,1650,,,WORKC 116,F,1400-1650
EE,Electrical Engineering,Spring 2024,35555,EE 3072-01,Modeling and Simulation,L,"Teare, Scott (P)",WORKC 116, ,30,3,TR,,1100,1215,,,WORKC 116,TR,1100-1215
EE,Electrical Engineering,Spring 2024,35556,EE 4072-01,Digital Signal Processing,L,"Shao, Sihua (P)",SPEARE 117, ,25,4,MWF,,1000,1050,,,SPEARE 117,MWF,1000-1050
EE,Electrical Engineering,Spring 2024,35728,EE 4072L-01,Digital Signal Processing Lab,B,"Shao, Sihua (P)",WORKC 187, ,12,0,M,,1400,1650,,,WORKC 187,M,1400-1650
EE,Electrical Engineering,Spring 2024,35729,EE 4072L-02,Digital Signal Processing Lab,B,"Shao, Sihua (P)",WORKC 187, ,13,0,W,,1400,1650,,,WORKC 187,W,1400-1650
EE,Electrical Engineering,Spring 2024,35557,EE 4082-01,Capstone Design II,L,"Arechiga, Rene (P)",WORKC 113, ,30,3,MW,,1200,1250,,,WORKC 113,MW,1200-1250
EE,Electrical Engineering,Spring 2024,35730,EE 4082L-01,Capstone Design II,B,"Arechiga, Rene (P)", , ,30,0,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,35558,EE 4091-01,Renewable Energy,L,"Jorgensen, Anders (P)",WORKC 113, ,30,3,MWF,,1300,1350,,,WORKC 113,MWF,1300-1350
EE,Electrical Engineering,Spring 2024,35830,EE 4091-02,Electronics Lab,D,"Arechiga, Rene (P)", , ,1,1,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,34949,EE 5045-01,Digital Communication I,L,"El-Osery, Aly (P)",SPEARE 117, ,30,3,TR,,1100,1215,,,SPEARE 117,TR,1100-1215
EE,Electrical Engineering,Spring 2024,35560,EE 5052-01,Image Processing & Data Comp,L,"Senay, Seda (P)",WEIR 203, ,30,3,MWF,,1000,1050,,,WEIR 203,MWF,1000-1050
EE,Electrical Engineering,Spring 2024,35792,EE 5081-01,Measurement & Instrumentation,D,"Jorgensen, Anders (P)", , ,1,4,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,35859,EE 5081-01D,Power System Studies,D,"Roy, Krishna (P)", , ,1,1,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,35852,EE 5081-02,Directed Study,D,"Roy, Krishna (P)", , ,1,3,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,35861,EE 5081-03,Machine Learning,D,"Roy, Krishna (P)", , ,1,1,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,35871,EE 5081-04,Power Systems,D,"Ball, Steven (P)", , ,1,1,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,35569,EE 5091-01,Thesis,T,"Arechiga, Rene (P)", , ,10,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,35710,EE 5091-02,Thesis,T,"El-Osery, Aly (P)", , ,10,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,35712,EE 5091-03,Thesis,T,"Jorgensen, Anders (P)", , ,5,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,35713,EE 5091-04,Thesis,T,"Senay, Seda (P)", , ,5,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,35715,EE 5091-05,Thesis,T,"Teare, Scott (P)", , ,5,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,35716,EE 5091-06,Thesis,T,"Wedeward, Kevin (P)", , ,5,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,34933,EE 5091-07,Thesis,T,"Shao, Sihua (P)", , ,10,Variable,,,,,,, ,,
EE,Electrical Engineering,Spring 2024,34936,EE 5091-08,Thesis,T,"Roy, Krishna (P)", , ,5,Variable,,,,,,, ,,
